prefecture,prefecture_en,species,species_en,fiscal_year,era_label,survey_type,raw_text,text_clean,status,category,category_rule,edition,edition_count,earlier_editions,remarks,method,source_file,source_url,publish_date,publish_date_source
三重,Mie,ミズナラ,mizunara,2016,H28,fruiting,－,－,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
三重,Mie,コナラ,konara,2016,H28,fruiting,－,－,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
滋賀,Shiga,ブナ,buna,2016,H28,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
滋賀,Shiga,ミズナラ,mizunara,2016,H28,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
滋賀,Shiga,コナラ,konara,2016,H28,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
京都,Kyoto,ブナ,buna,2016,H28,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
京都,Kyoto,ミズナラ,mizunara,2016,H28,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
京都,Kyoto,コナラ,konara,2016,H28,fruiting,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
大阪,Osaka,ブナ,buna,2016,H28,fruiting,－,－,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
大阪,Osaka,ミズナラ,mizunara,2016,H28,fruiting,－,－,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
大阪,Osaka,コナラ,konara,2016,H28,fruiting,－,－,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
兵庫,Hyogo,ブナ,buna,2016,H28,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
兵庫,Hyogo,ミズナラ,mizunara,2016,H28,fruiting,大凶作,大凶作,value,大凶作,exact,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
兵庫,Hyogo,コナラ,konara,2016,H28,fruiting,並下,並下,value,並作,exact; 並上/並下 are 並作 sub-grades,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
奈良,Nara,ブナ,buna,2016,H28,fruiting,並下,並下,value,並作,exact; 並上/並下 are 並作 sub-grades,2019-01-07,2,2016-10-26=実施・集計中,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
奈良,Nara,ミズナラ,mizunara,2016,H28,fruiting,並下,並下,value,並作,exact; 並上/並下 are 並作 sub-grades,2019-01-07,2,2016-10-26=実施・集計中,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
奈良,Nara,コナラ,konara,2016,H28,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,2016-10-26=実施・集計中,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
和歌山,Wakayama,ブナ,buna,2016,H28,fruiting,－,－,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
和歌山,Wakayama,ミズナラ,mizunara,2016,H28,fruiting,－,－,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
和歌山,Wakayama,コナラ,konara,2016,H28,fruiting,－,－,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
鳥取,Tottori,ブナ,buna,2016,H28,fruiting,大凶作,大凶作,value,大凶作,exact,2019-01-07,2,,H29に判定基準を見直し （６区分）,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
鳥取,Tottori,ミズナラ,mizunara,2016,H28,fruiting,並下,並下,value,並作,exact; 並上/並下 are 並作 sub-grades,2019-01-07,2,2016-10-26=凶作,H29に判定基準を見直し （６区分）,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
鳥取,Tottori,コナラ,konara,2016,H28,fruiting,並下,並下,value,並作,exact; 並上/並下 are 並作 sub-grades,2019-01-07,2,2016-10-26=凶作,H29に判定基準を見直し （６区分）,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
島根,Shimane,ブナ,buna,2016,H28,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
島根,Shimane,ミズナラ,mizunara,2016,H28,fruiting,凶作～並作,凶作～並作,value,並作,MoE rule 凶作～並作/凶作～豊作/不作～並作→並作,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
島根,Shimane,コナラ,konara,2016,H28,fruiting,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
岡山,Okayama,ブナ,buna,2016,H28,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
岡山,Okayama,ミズナラ,mizunara,2016,H28,fruiting,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
岡山,Okayama,コナラ,konara,2016,H28,fruiting,豊作,豊作,value,豊作,exact; 大豊作 counted as 豊作,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
広島,Hiroshima,ブナ,buna,2016,H28,fruiting,－,－,no_data,,,2019-01-07,2,2016-10-26=(blank),調査実施の有無はH27以前のﾃﾞｰﾀ。H28は不明。,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
広島,Hiroshima,ミズナラ,mizunara,2016,H28,fruiting,－,－,no_data,,,2019-01-07,2,2016-10-26=(blank),調査実施の有無はH27以前のﾃﾞｰﾀ。H28は不明。,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
広島,Hiroshima,コナラ,konara,2016,H28,fruiting,－,－,no_data,,,2019-01-07,2,2016-10-26=(blank),調査実施の有無はH27以前のﾃﾞｰﾀ。H28は不明。,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
山口,Yamaguchi,ブナ,buna,2016,H28,fruiting,公表しない,公表しない,not_published,,,2019-01-07,2,,指標未定,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
山口,Yamaguchi,ミズナラ,mizunara,2016,H28,fruiting,公表しない,公表しない,not_published,,,2019-01-07,2,,指標未定,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
山口,Yamaguchi,コナラ,konara,2016,H28,fruiting,公表しない,公表しない,not_published,,,2019-01-07,2,,指標未定,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
北海道,Hokkaido,ブナ,buna,2017,H29,fruiting,不作・並作,不作・並作,value,並作,range spanning buckets→並作 (by analogy with MoE rule),2020-10-23,2,,ﾌﾞﾅは道南地方のみ分布,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20201101095717.pdf,http://web.archive.org/web/20201101095717id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2020-10-23,pdf CreationDate (header undated)
北海道,Hokkaido,ミズナラ,mizunara,2017,H29,fruiting,不作・凶作,不作・凶作,value,凶作,range within 凶作/不作 bucket,2020-10-23,2,,ﾌﾞﾅは道南地方のみ分布,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20201101095717.pdf,http://web.archive.org/web/20201101095717id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2020-10-23,pdf CreationDate (header undated)
北海道,Hokkaido,コナラ,konara,2017,H29,fruiting,－,－,no_data,,,2020-10-23,2,,ﾌﾞﾅは道南地方のみ分布,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20201101095717.pdf,http://web.archive.org/web/20201101095717id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2020-10-23,pdf CreationDate (header undated)
青森,Aomori,ブナ,buna,2017,H29,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2020-10-23,2,,東北森林管理局実施,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20201101095717.pdf,http://web.archive.org/web/20201101095717id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2020-10-23,pdf CreationDate (header undated)
青森,Aomori,ミズナラ,mizunara,2017,H29,fruiting,－,－,no_data,,,2020-10-23,2,,東北森林管理局実施,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20201101095717.pdf,http://web.archive.org/web/20201101095717id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2020-10-23,pdf CreationDate (header undated)
青森,Aomori,コナラ,konara,2017,H29,fruiting,－,－,no_data,,,2020-10-23,2,,東北森林管理局実施,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20201101095717.pdf,http://web.archive.org/web/20201101095717id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2020-10-23,pdf CreationDate (header undated)
岩手,Iwate,ブナ,buna,2017,H29,fruiting,不作,不作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2020-10-23,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20201101095717.pdf,http://web.archive.org/web/20201101095717id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2020-10-23,pdf CreationDate (header undated)
岩手,Iwate,ミズナラ,mizunara,2017,H29,fruiting,不作,不作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2020-10-23,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20201101095717.pdf,http://web.archive.org/web/20201101095717id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2020-10-23,pdf CreationDate (header undated)
岩手,Iwate,コナラ,konara,2017,H29,fruiting,不作,不作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2020-10-23,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20201101095717.pdf,http://web.archive.org/web/20201101095717id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2020-10-23,pdf CreationDate (header undated)
宮城,Miyagi,ブナ,buna,2017,H29,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2020-10-23,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20201101095717.pdf,http://web.archive.org/web/20201101095717id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2020-10-23,pdf CreationDate (header undated)
宮城,Miyagi,ミズナラ,mizunara,2017,H29,fruiting,豊作,豊作,value,豊作,exact; 大豊作 counted as 豊作,2020-10-23,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20201101095717.pdf,http://web.archive.org/web/20201101095717id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2020-10-23,pdf CreationDate (header undated)
宮城,Miyagi,コナラ,konara,2017,H29,fruiting,－,－,no_data,,,2020-10-23,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20201101095717.pdf,http://web.archive.org/web/20201101095717id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2020-10-23,pdf CreationDate (header undated)
秋田,Akita,ブナ,buna,2017,H29,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2020-10-23,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20201101095717.pdf,http://web.archive.org/web/20201101095717id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2020-10-23,pdf CreationDate (header undated)
秋田,Akita,ミズナラ,mizunara,2017,H29,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2020-10-23,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20201101095717.pdf,http://web.archive.org/web/20201101095717id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2020-10-23,pdf CreationDate (header undated)
